m/z	retention time	p-value	statistic
312.2287	13.657089	2.0	1000.0
519.2848	10.375979	2.0	1000.0
524.36847	15.217897	2.0	1000.0
370.87442	1.0549945	2.0	1000.0
126.10475	5.5280104	2.0	1000.0
382.17172	5.621014	2.0	1000.0
188.1043	5.2480254	2.0	1000.0
199.2295	8.469994	2.0	1000.0
266.1991	7.4489784	2.0	1000.0
614.3408	7.91896	2.0	1000.0
306.21674	12.397959	2.0	1000.0
555.43475	13.660046	0.03	2.1775608803004722
319.2486	11.285023	2.0	1000.0
347.2103	10.951032	2.0	1000.0
114.06734	10.590966	2.0	1000.0
168.12604	3.7550044	2.0	1000.0
360.22714	12.908063	2.0	1000.0
567.34045	11.041993	2.0	1000.0
205.18282	9.600051	2.0	1000.0
234.20769	8.951	2.0	1000.0
266.16608	5.041011	2.0	1000.0
589.41864	13.475064	2.0	1000.0
258.2028	12.640023	2.0	1000.0
128.12025	10.79003	2.0	1000.0
569.45	14.065945	2.0	1000.0
400.2798	12.756956	2.0	1000.0
263.13107	11.451037	2.0	1000.0
502.39917	16.297941	2.0	1000.0
380.18048	7.604984	0.03	2.1775608803004722
582.24756	10.047017	2.0	1000.0
370.15558	16.087921	2.0	1000.0
276.17264	12.850062	2.0	1000.0
656.1921	7.550034	2.0	1000.0
206.09161	5.6040034	2.0	1000.0
318.15823	5.0769925	2.0	1000.0
717.52386	13.221057	2.0	1000.0
148.01569	16.063004	2.0	1000.0
348.2775	9.826015	2.0	1000.0
586.35956	12.766076	2.0	1000.0
128.08379	6.746028	2.0	1000.0
474.26205	4.6669927	2.0	1000.0
296.23547	13.436028	2.0	1000.0
332.19623	9.91996	2.0	1000.0
329.18402	5.3439946	2.0	1000.0
500.25385	13.083985	2.0	1000.0
413.36273	14.660053	2.0	1000.0
548.7805	4.790019	2.0	1000.0
481.28357	8.594997	2.0	1000.0
226.0722	3.7220159	2.0	1000.0
410.3849	13.2719755	2.0	1000.0
585.29126	10.911001	2.0	1000.0
583.35065	13.065948	2.0	1000.0
280.1311	10.900923	2.0	1000.0
224.15205	3.349984	2.0	1000.0
219.19803	8.689956	2.0	1000.0
188.0648	4.7469935	2.0	1000.0
947.1114	2.625	2.0	1000.0
259.19373	13.971063	2.0	1000.0
502.3486	13.350064	0.03	2.1775608803004722
208.13043	3.8189776	2.0	1000.0
268.20383	11.242028	2.0	1000.0
712.8692	2.5989993	2.0	1000.0
516.12445	6.2859635	2.0	1000.0
306.26144	9.021976	2.0	1000.0
101.084	3.9830074	2.0	1000.0
516.3638	13.858921	2.0	1000.0
350.19284	5.8000293	2.0	1000.0
434.33636	14.105965	2.0	1000.0
726.4749	14.525911	2.0	1000.0
336.2134	6.4120364	2.0	1000.0
268.1403	4.314969	2.0	1000.0
662.4533	13.548942	2.0	1000.0
692.369	13.827044	2.0	1000.0
222.12315	5.5219784	2.0	1000.0
726.4229	16.282112	2.0	1000.0
167.09392	0.91299605	2.0	1000.0
970.5586	15.541015	2.0	1000.0
397.33353	8.180974	2.0	1000.0
589.4025	7.3080435	2.0	1000.0
282.25555	12.310048	2.0	1000.0
252.15443	4.20701	2.0	1000.0
346.11804	12.360963	2.0	1000.0
273.20898	14.3779545	2.0	1000.0
124.06339	0.8139971	2.0	1000.0
344.24603	11.292977	2.0	1000.0
760.85724	0.873995	2.0	1000.0
201.17279	4.7060294	2.0	1000.0
847.50793	12.837927	2.0	1000.0
385.20956	6.6289735	2.0	1000.0
278.18637	10.965961	2.0	1000.0
931.6389	2.6700077	2.0	1000.0
568.30646	5.3830347	2.0	1000.0
240.17223	8.291015	2.0	1000.0
462.36356	15.047948	2.0	1000.0
891.5334	12.81693	2.0	1000.0
428.3116	13.895997	2.0	1000.0
336.2779	10.454058	2.0	1000.0
451.38705	14.829071	2.0	1000.0
714.88464	0.9030069	2.0	1000.0
310.12057	11.993036	2.0	1000.0
271.15198	5.6999707	2.0	1000.0
263.18832	8.146976	2.0	1000.0
784.892	0.9179993	2.0	1000.0
775.56555	13.535044	0.03	2.1775608803004722
500.36893	14.539038	2.0	1000.0
946.583	13.264046	2.0	1000.0
366.1234	12.31995	2.0	1000.0
142.04051	7.305969	2.0	1000.0
566.28937	8.08003	2.0	1000.0
382.30566	15.082025	2.0	1000.0
745.55505	13.9520445	0.03	2.1775608803004722
226.1931	11.810048	2.0	1000.0
339.34857	12.377959	2.0	1000.0
298.17563	9.743008	2.0	1000.0
472.25717	10.905935	2.0	1000.0
614.44916	15.207025	2.0	1000.0
453.36716	13.362928	2.0	1000.0
720.5	14.324088	2.0	1000.0
594.48535	16.09804	2.0	1000.0
522.7978	12.832024	2.0	1000.0
452.3354	5.4350367	2.0	1000.0
490.3047	14.541015	2.0	1000.0
336.23856	10.016066	2.0	1000.0
419.35037	9.75098	2.0	1000.0
399.16348	5.7600083	2.0	1000.0
654.1945	7.5510216	2.0	1000.0
350.10574	9.425981	2.0	1000.0
280.16476	9.407026	2.0	1000.0
445.2674	11.941933	2.0	1000.0
803.48175	12.868046	2.0	1000.0
234.15977	10.69597	2.0	1000.0
322.22336	8.562011	2.0	1000.0
958.7704	1.1519985	2.0	1000.0
188.11673	0.8450011	2.0	1000.0
564.43115	15.037078	2.0	1000.0
726.475	15.67492	2.0	1000.0
748.4005	11.027971	2.0	1000.0
409.31915	8.599065	2.0	1000.0
448.3088	9.842965	2.0	1000.0
653.5989	14.407096	2.0	1000.0
477.2931	7.7990255	2.0	1000.0
396.3213	16.10795	2.0	1000.0
202.13358	0.9089971	2.0	1000.0
211.1326	6.287035	2.0	1000.0
252.09752	8.41402	2.0	1000.0
534.3902	14.391081	2.0	1000.0
384.28494	13.909069	2.0	1000.0
497.37	16.60998	2.0	1000.0
289.27676	12.4409485	2.0	1000.0
717.52405	13.221057	0.03	2.1775608803004722
286.09314	4.5040054	2.0	1000.0
202.15677	12.328009	2.0	1000.0
532.3379	13.67198	2.0	1000.0
58.04204	4.418972	2.0	1000.0
182.14192	4.9189696	2.0	1000.0
261.2452	13.127957	2.0	1000.0
486.43893	13.195937	2.0	1000.0
280.08957	9.974073	2.0	1000.0
268.204	10.743022	0.03	2.1775608803004722
272.1601	5.7270308	2.0	1000.0
205.18282	8.024959	2.0	1000.0
624.7542	2.6839952	2.0	1000.0
462.3821	13.344096	2.0	1000.0
513.3877	11.888034	2.0	1000.0
268.24002	13.6010475	2.0	1000.0
226.1571	8.75098	2.0	1000.0
380.07114	0.8280024	2.0	1000.0
296.23486	12.134922	0.03	2.1775608803004722
401.34998	12.174952	0.03	2.1775608803004722
625.585	14.062989	2.0	1000.0
254.22462	13.351047	2.0	1000.0
534.3993	13.45204	2.0	1000.0
574.4047	14.176891	2.0	1000.0
318.21677	12.134922	0.03	2.1775608803004722
537.3513	6.3149605	2.0	1000.0
285.1367	10.437011	2.0	1000.0
190.09921	6.173023	2.0	1000.0
276.16965	11.291015	2.0	1000.0
713.27057	14.356958	2.0	1000.0
212.14096	8.850046	2.0	1000.0
212.17746	11.479003	2.0	1000.0
447.19073	5.5569696	2.0	1000.0
490.3955	13.703021	2.0	1000.0
228.13344	5.76296	2.0	1000.0
332.283	12.230966	2.0	1000.0
472.33636	13.946912	2.0	1000.0
347.1714	6.1999693	2.0	1000.0
492.19095	13.508923	2.0	1000.0
574.45703	16.095083	2.0	1000.0
271.1563	7.440969	2.0	1000.0
312.22946	10.514016	2.0	1000.0
418.36566	16.022968	0.03	2.1775608803004722
269.99506	10.178038	2.0	1000.0
296.2351	13.352042	2.0	1000.0
690.5094	16.340916	2.0	1000.0
166.1103	2.5089974	2.0	1000.0
284.1596	6.8610277	2.0	1000.0
676.4718	14.083985	2.0	1000.0
562.421	15.166993	2.0	1000.0
312.22806	12.698092	2.0	1000.0
492.77985	10.999021	2.0	1000.0
331.32367	13.825066	2.0	1000.0
280.21448	9.431977	2.0	1000.0
405.3814	15.416015	2.0	1000.0
792.4266	11.0219755	2.0	1000.0
282.25598	14.120084	2.0	1000.0
371.26694	8.090032	2.0	1000.0
166.11012	2.3149927	2.0	1000.0
446.33896	15.078031	2.0	1000.0
282.21945	11.7099695	2.0	1000.0
193.11018	10.654961	2.0	1000.0
118.06213	3.5190158	2.0	1000.0
673.2802	16.265028	2.0	1000.0
129.04234	0.9140013	2.0	1000.0
767.525	16.916014	2.0	1000.0
674.49426	15.776953	0.03	2.1775608803004722
171.10728	14.378938	2.0	1000.0
184.10847	5.8510118	2.0	1000.0
198.16196	9.704055	2.0	1000.0
394.2693	13.415031	2.0	1000.0
339.16296	9.111007	2.0	1000.0
234.1229	7.5229645	2.0	1000.0
296.23532	12.995081	2.0	1000.0
501.35013	7.129949	2.0	1000.0
225.13547	3.9060054	2.0	1000.0
553.45496	14.884893	2.0	1000.0
729.5591	15.284079	2.0	1000.0
165.04645	7.319031	2.0	1000.0
303.20383	5.582015	2.0	1000.0
192.12761	4.2600083	0.03	2.1775608803004722
180.12585	4.0779977	2.0	1000.0
490.36346	15.112913	2.0	1000.0
268.2043	11.870077	2.0	1000.0
436.18655	10.139996	2.0	1000.0
233.16196	0.9219976	2.0	1000.0
443.3087	6.4519734	2.0	1000.0
218.05356	6.0690184	2.0	1000.0
736.4946	13.744035	2.0	1000.0
143.07323	3.7220159	2.0	1000.0
428.22458	4.550024	2.0	1000.0
198.16165	10.42694	2.0	1000.0
331.23694	7.335986	2.0	1000.0
454.32678	14.958985	2.0	1000.0
428.25494	14.392063	2.0	1000.0
151.05792	9.627968	2.0	1000.0
312.22708	12.693962	0.03	2.1775608803004722
527.4035	12.625	2.0	1000.0
630.4877	16.326077	2.0	1000.0
518.2221	8.553003	2.0	1000.0
357.00592	10.170943	2.0	1000.0
545.39154	13.491077	2.0	1000.0
212.1414	8.187989	2.0	1000.0
148.97017	4.2960033	2.0	1000.0
268.20377	10.116032	0.03	2.1775608803004722
692.4446	15.253936	2.0	1000.0
212.14107	6.423026	2.0	1000.0
272.23657	9.315959	2.0	1000.0
276.18387	7.8259745	2.0	1000.0
594.37213	13.469097	2.0	1000.0
488.15536	6.775949	2.0	1000.0
765.8521	6.350027	2.0	1000.0
751.5759	15.333985	2.0	1000.0
182.17796	5.241966	2.0	1000.0
327.23987	8.615014	2.0	1000.0
533.3045	5.3010197	2.0	1000.0
322.2536	11.099078	2.0	1000.0
154.07362	0.8330011	2.0	1000.0
99.06744	2.7609892	2.0	1000.0
334.17438	9.42696	2.0	1000.0
211.11104	4.9850135	2.0	1000.0
174.02663	4.0279856	2.0	1000.0
450.2078	4.9150195	2.0	1000.0
442.21234	14.559056	2.0	1000.0
610.8502	12.74508	2.0	1000.0
508.3723	14.408077	2.0	1000.0
599.46075	13.639049	0.03	2.1775608803004722
462.12262	13.875	2.0	1000.0
53.99315	7.3149576	2.0	1000.0
304.20203	12.311028	2.0	1000.0
226.11781	5.6789722	2.0	1000.0
709.24097	15.0570345	2.0	1000.0
366.23813	12.667976	2.0	1000.0
190.12209	4.8649917	2.0	1000.0
657.73285	1.4390062	2.0	1000.0
466.19656	11.933067	2.0	1000.0
248.13908	8.761014	2.0	1000.0
184.10999	5.5	2.0	1000.0
319.20047	10.831043	2.0	1000.0
248.03592	7.3129897	2.0	1000.0
382.16782	9.686026	2.0	1000.0
323.98627	5.0419927	2.0	1000.0
516.36365	13.707025	0.03	2.1775608803004722
240.17247	10.193011	2.0	1000.0
169.14534	5.625	2.0	1000.0
304.26184	12.756956	2.0	1000.0
276.22968	11.890016	2.0	1000.0
290.1856	12.701051	2.0	1000.0
138.06654	4.6369824	2.0	1000.0
155.0731	0.834006	2.0	1000.0
335.31033	13.779921	2.0	1000.0
262.1542	10.196961	2.0	1000.0
151.0632	0.89199847	2.0	1000.0
200.06992	0.8320007	2.0	1000.0
793.8361	0.92700154	2.0	1000.0
480.15518	12.145018	2.0	1000.0
216.09389	4.339999	2.0	1000.0
789.58124	13.925916	0.03	2.1775608803004722
290.90558	2.717006	2.0	1000.0
326.17105	10.985978	2.0	1000.0
226.15672	7.815967	2.0	1000.0
398.15073	5.3239803	2.0	1000.0
312.208	13.539036	2.0	1000.0
264.17883	7.9430513	2.0	1000.0
303.2925	12.998037	2.0	1000.0
463.27817	7.8530235	2.0	1000.0
300.02362	6.4489794	2.0	1000.0
459.2625	10.903974	2.0	1000.0
157.14658	7.6899567	2.0	1000.0
430.34543	16.519009	2.0	1000.0
126.03242	0.8439962	2.0	1000.0
833.6073	13.902943	2.0	1000.0
142.09937	8.3429985	2.0	1000.0
986.5728	14.465927	2.0	1000.0
283.08444	4.5	2.0	1000.0
449.4073	15.395997	2.0	1000.0
288.26648	14.23392	2.0	1000.0
318.21725	12.533059	2.0	1000.0
683.22546	14.005962	2.0	1000.0
217.2042	6.343014	2.0	1000.0
472.33746	13.615095	2.0	1000.0
306.2312	9.384968	2.0	1000.0
659.4821	12.645997	2.0	1000.0
750.4741	13.195937	2.0	1000.0
385.32977	15.867074	2.0	1000.0
1132.6302	13.637074	2.0	1000.0
643.48676	13.608921	0.03	2.1775608803004722
290.1494	9.679012	2.0	1000.0
470.7667	11.004927	2.0	1000.0
560.3903	13.846062	2.0	1000.0
604.31635	13.84804	2.0	1000.0
226.15779	7.344975	2.0	1000.0
428.23288	16.022968	2.0	1000.0
580.1327	12.652954	2.0	1000.0
405.23804	6.0729985	2.0	1000.0
468.38113	14.687011	2.0	1000.0
368.19522	5.368981	2.0	1000.0
632.30194	8.740018	2.0	1000.0
180.07574	5.2910113	2.0	1000.0
185.2141	6.549017	2.0	1000.0
58.04221	8.188976	2.0	1000.0
557.4135	11.878944	2.0	1000.0
136.12495	5.5729985	2.0	1000.0
206.05527	7.167981	2.0	1000.0
159.08809	0.86999685	2.0	1000.0
556.23773	9.610998	2.0	1000.0
628.36774	16.09804	2.0	1000.0
305.1823	1.0199963	2.0	1000.0
268.20386	10.945967	2.0	1000.0
717.1179	10.7029915	2.0	1000.0
490.3576	12.393037	2.0	1000.0
512.3154	10.993026	2.0	1000.0
315.2076	5.1979985	2.0	1000.0
113.04793	1.0610008	2.0	1000.0
759.455	12.966936	2.0	1000.0
450.20584	5.431972	2.0	1000.0
533.20233	11.951043	2.0	1000.0
266.11493	7.6100454	2.0	1000.0
636.4849	14.958007	2.0	1000.0
691.4673	8.131038	2.0	1000.0
218.06996	0.9010009	2.0	1000.0
624.4557	16.18306	2.0	1000.0
677.4464	13.249021	2.0	1000.0
540.1741	11.199051	2.0	1000.0
618.432	14.018041	2.0	1000.0
386.26328	11.880981	2.0	1000.0
259.05347	10.167978	2.0	1000.0
437.3713	13.3839245	2.0	1000.0
383.22787	6.0280156	2.0	1000.0
781.79724	0.86999685	2.0	1000.0
320.12405	6.1870103	2.0	1000.0
339.35	10.859995	2.0	1000.0
480.2702	7.1779823	2.0	1000.0
412.12988	8.074973	2.0	1000.0
131.0608	0.8469936	2.0	1000.0
514.2275	11.974081	2.0	1000.0
511.4085	13.678085	0.03	2.1775608803004722
142.09972	5.7299848	2.0	1000.0
377.23386	10.079056	2.0	1000.0
574.40564	14.029918	2.0	1000.0
340.08627	12.84094	2.0	1000.0
254.22456	13.283068	2.0	1000.0
931.6388	1.2490011	2.0	1000.0
704.3743	11.033039	2.0	1000.0
605.3225	5.068022	2.0	1000.0
184.14607	9.2589855	2.0	1000.0
317.29218	9.352038	2.0	1000.0
193.10999	6.652032	2.0	1000.0
470.30157	15.047948	2.0	1000.0
397.31717	11.4599695	2.0	1000.0
850.5975	15.06495	2.0	1000.0
336.31418	12.581045	2.0	1000.0
690.4897	15.307035	2.0	1000.0
868.47345	13.752956	2.0	1000.0
346.21893	8.819999	2.0	1000.0
138.03105	6.4799843	2.0	1000.0
483.37766	12.642059	0.03	2.1775608803004722
234.16177	12.509917	2.0	1000.0
156.07796	3.9909897	2.0	1000.0
224.15222	4.8620358	2.0	1000.0
530.3789	13.929069	2.0	1000.0
208.19261	6.4980297	2.0	1000.0
112.05318	5.7480273	2.0	1000.0
266.15	5.975023	2.0	1000.0
336.1622	4.5069957	2.0	1000.0
613.4763	14.019035	0.03	2.1775608803004722
174.00986	1.1119996	2.0	1000.0
305.25034	10.305026	2.0	1000.0
232.16586	7.5400267	2.0	1000.0
349.31033	13.395018	2.0	1000.0
211.15996	4.42399	2.0	1000.0
594.3577	7.30695	2.0	1000.0
720.4998	14.323111	2.0	1000.0
394.26996	13.048946	2.0	1000.0
227.09734	4.9289746	2.0	1000.0
481.36435	13.349086	2.0	1000.0
390.1639	8.277031	2.0	1000.0
314.0727	1.125	2.0	1000.0
234.1628	0.91900444	2.0	1000.0
178.05681	5.47199	2.0	1000.0
187.06282	2.8470066	2.0	1000.0
351.16858	5.3490324	2.0	1000.0
443.29675	12.654933	2.0	1000.0
242.11339	5.844976	2.0	1000.0
428.29456	11.134935	2.0	1000.0
254.18802	10.903974	2.0	1000.0
638.3977	13.444939	2.0	1000.0
337.28128	11.937989	2.0	1000.0
241.13126	4.1440196	2.0	1000.0
514.7928	10.992024	2.0	1000.0
611.4057	12.998037	2.0	1000.0
299.2072	6.9519687	2.0	1000.0
334.21494	13.662075	2.0	1000.0
499.37112	9.013991	2.0	1000.0
298.25073	13.469097	2.0	1000.0
497.39316	13.215938	2.0	1000.0
882.58405	12.696925	2.0	1000.0
130.04199	2.8540037	2.0	1000.0
281.31003	12.955049	2.0	1000.0
774.82306	0.90700513	2.0	1000.0
691.2896	14.659075	2.0	1000.0
333.2162	4.392002	2.0	1000.0
462.25348	11.005991	2.0	1000.0
888.61346	14.6981125	2.0	1000.0
312.22873	13.62106	2.0	1000.0
919.5496	11.004927	2.0	1000.0
107.0755	4.0279856	2.0	1000.0
190.12067	4.8649917	2.0	1000.0
342.21463	14.5150385	2.0	1000.0
324.2433	9.741025	2.0	1000.0
149.11725	4.75	2.0	1000.0
224.17891	8.197006	2.0	1000.0
503.80112	10.992024	2.0	1000.0
308.1963	11.791993	2.0	1000.0
336.202	12.561028	2.0	1000.0
390.20322	10.742021	2.0	1000.0
238.13885	0.940002	2.0	1000.0
252.22302	9.126966	2.0	1000.0
142.0997	6.978023	2.0	1000.0
368.14243	10.949048	2.0	1000.0
380.3038	11.092942	2.0	1000.0
130.09946	9.222	2.0	1000.0
249.20763	9.415029	2.0	1000.0
304.2011	11.793956	0.03	2.1775608803004722
459.22818	4.993987	2.0	1000.0
571.4299	12.609977	0.03	2.1775608803004722
328.15994	3.6560051	2.0	1000.0
327.08966	4.983981	2.0	1000.0
150.96666	4.3000226	2.0	1000.0
986.559	14.924925	2.0	1000.0
468.28918	11.004927	2.0	1000.0
324.23862	7.686023	2.0	1000.0
602.43646	14.957025	2.0	1000.0
191.16739	7.715038	2.0	1000.0
300.2619	11.112956	2.0	1000.0
324.09882	8.024959	2.0	1000.0
537.3146	7.7919927	2.0	1000.0
722.022	5.8069663	2.0	1000.0
243.21736	8.29298	2.0	1000.0
280.24014	12.830049	2.0	1000.0
214.15367	10.503949	2.0	1000.0
287.17282	4.1030197	2.0	1000.0
313.20486	12.400917	2.0	1000.0
354.1396	11.929048	2.0	1000.0
437.19	11.015006	2.0	1000.0
387.34006	11.497039	2.0	1000.0
324.0312	10.169959	2.0	1000.0
401.38168	12.630975	2.0	1000.0
329.2246	10.805033	2.0	1000.0
761.5501	13.078015	0.03	2.1775608803004722
259.07233	8.545952	2.0	1000.0
150.96695	4.3000226	2.0	1000.0
548.7794	4.447016	2.0	1000.0
221.13704	7.3510246	2.0	1000.0
205.05908	8.965013	2.0	1000.0
520.36743	11.455045	2.0	1000.0
352.21667	12.939951	2.0	1000.0
344.25583	12.254922	2.0	1000.0
659.2279	14.33995	2.0	1000.0
396.28406	15.075076	2.0	1000.0
353.00598	1.0119963	2.0	1000.0
603.41785	7.822017	2.0	1000.0
555.4349	13.509906	2.0	1000.0
472.24417	12.706045	2.0	1000.0
360.19434	7.3579626	2.0	1000.0
289.27676	12.5	2.0	1000.0
315.18988	11.722036	2.0	1000.0
285.97696	11.504925	2.0	1000.0
676.46686	14.308074	2.0	1000.0
250.1675	5.0280037	2.0	1000.0
137.05975	4.285002	2.0	1000.0
727.25085	14.805072	2.0	1000.0
179.094	0.9179993	2.0	1000.0
149.11818	4.0009837	0.03	2.1775608803004722
226.15717	9.469037	2.0	1000.0
275.15256	8.956041	2.0	1000.0
387.3137	12.477041	2.0	1000.0
188.06647	3.7220159	2.0	1000.0
636.43335	14.933075	2.0	1000.0
148.03758	13.091934	2.0	1000.0
231.18677	8.319023	2.0	1000.0
256.15768	8.334973	2.0	1000.0
142.09962	7.319031	2.0	1000.0
456.229	13.0929165	2.0	1000.0
322.2477	12.341943	2.0	1000.0
124.0882	5.9209747	2.0	1000.0
583.48096	13.312989	2.0	1000.0
547.278	12.011072	2.0	1000.0
275.26105	11.793956	2.0	1000.0
170.13107	9.314955	2.0	1000.0
149.12128	1.0320044	2.0	1000.0
256.06244	9.329053	2.0	1000.0
488.33237	12.641076	2.0	1000.0
76.03141	4.446023	2.0	1000.0
544.39526	14.448111	2.0	1000.0
316.21872	9.774948	2.0	1000.0
520.41174	15.5780325	2.0	1000.0
198.12572	6.242981	2.0	1000.0
342.21472	14.165031	2.0	1000.0
286.1546	9.415029	2.0	1000.0
819.5913	13.508923	0.03	2.1775608803004722
364.1077	12.208007	2.0	1000.0
382.30557	15.181057	2.0	1000.0
328.17963	5.6709785	2.0	1000.0
151.09906	5.114012	2.0	1000.0
503.86264	2.8830159	2.0	1000.0
261.11652	11.996057	2.0	1000.0
184.14607	9.014977	2.0	1000.0
525.4239	14.048938	2.0	1000.0
239.18906	9.340986	2.0	1000.0
525.2603	8.710979	2.0	1000.0
414.2772	11.297981	2.0	1000.0
560.39087	13.6559	2.0	1000.0
420.14468	6.7040343	2.0	1000.0
613.47626	14.019035	2.0	1000.0
375.22632	7.603023	2.0	1000.0
226.19331	12.217928	2.0	1000.0
663.6155	14.784075	2.0	1000.0
365.85458	4.791011	2.0	1000.0
366.23804	12.938972	2.0	1000.0
348.23236	11.636067	2.0	1000.0
151.09985	3.748017	0.03	2.1775608803004722
306.1661	5.5310054	2.0	1000.0
140.09476	0.83999693	2.0	1000.0
318.21707	11.986965	2.0	1000.0
486.33856	14.487918	2.0	1000.0
434.19193	9.040028	2.0	1000.0
233.19833	6.5959644	2.0	1000.0
722.35657	5.8069663	2.0	1000.0
672.14233	8.904995	2.0	1000.0
520.3204	12.830049	2.0	1000.0
214.15692	9.327971	2.0	1000.0
473.31927	6.1079736	2.0	1000.0
794.5366	13.931047	0.03	2.1775608803004722
486.33423	14.584968	2.0	1000.0
300.22003	9.985992	2.0	1000.0
764.52637	14.30605	2.0	1000.0
360.20856	7.2919927	2.0	1000.0
266.16492	12.420935	2.0	1000.0
191.0579	2.7550042	2.0	1000.0
436.32156	12.790031	2.0	1000.0
326.16455	6.2009864	2.0	1000.0
168.10861	9.053999	2.0	1000.0
332.29202	13.542976	2.0	1000.0
409.34055	13.208007	2.0	1000.0
167.09448	4.9529767	2.0	1000.0
298.142	6.4370103	2.0	1000.0
419.35074	9.647962	2.0	1000.0
248.10081	0.81600255	2.0	1000.0
284.06485	8.54298	2.0	1000.0
616.4664	15.889055	2.0	1000.0
287.14725	6.319021	2.0	1000.0
211.0803	7.332019	2.0	1000.0
1127.6749	13.634905	2.0	1000.0
280.1646	9.865042	0.03	2.1775608803004722
490.3635	15.02395	2.0	1000.0
356.2639	10.330041	2.0	1000.0
147.05315	0.81200314	2.0	1000.0
287.14154	5.747007	2.0	1000.0
474.3219	12.282073	2.0	1000.0
506.29187	7.154037	2.0	1000.0
166.11069	3.1889935	2.0	1000.0
191.16692	7.173033	2.0	1000.0
935.5598	12.793955	2.0	1000.0
308.24615	9.821969	2.0	1000.0
341.3649	10.868024	2.0	1000.0
966.6812	15.993068	2.0	1000.0
442.32727	14.174932	2.0	1000.0
374.33936	16.300896	2.0	1000.0
372.2104	8.397964	2.0	1000.0
483.37677	12.253943	2.0	1000.0
711.2568	14.395997	2.0	1000.0
265.14413	9.153001	2.0	1000.0
715.4295	12.99205	2.0	1000.0
577.2767	2.6920083	2.0	1000.0
483.36166	15.704072	0.03	2.1775608803004722
368.0712	9.396976	2.0	1000.0
253.10153	6.9519687	2.0	1000.0
488.34784	14.3779545	2.0	1000.0
477.2856	11.841949	2.0	1000.0
150.0279	7.3269653	2.0	1000.0
318.30508	13.375979	2.0	1000.0
491.26495	10.704059	2.0	1000.0
450.15756	9.48897	2.0	1000.0
362.30356	13.779921	2.0	1000.0
438.2022	13.150915	2.0	1000.0
391.3066	12.891077	2.0	1000.0
230.15085	0.7999965	2.0	1000.0
526.4148	13.077037	2.0	1000.0
330.2402	10.223002	2.0	1000.0
280.21432	8.524956	2.0	1000.0
129.03995	0.8129968	2.0	1000.0
144.11772	5.6149917	2.0	1000.0
154.08334	9.82798	2.0	1000.0
780.5205	13.720078	2.0	1000.0
148.05234	11.481965	2.0	1000.0
421.2658	4.9850135	2.0	1000.0
672.33325	5.6679845	2.0	1000.0
658.2797	14.943945	2.0	1000.0
100.1019	0.8380043	2.0	1000.0
488.33286	12.255978	2.0	1000.0
479.30862	5.6960278	2.0	1000.0
423.35547	13.8969755	2.0	1000.0
588.29205	8.469014	2.0	1000.0
734.4989	14.694929	2.0	1000.0
135.10931	3.410008	2.0	1000.0
150.06706	5.5190253	2.0	1000.0
411.31476	11.355967	2.0	1000.0
249.17229	7.25	2.0	1000.0
574.8784	11.6969385	2.0	1000.0
238.15422	6.6459966	2.0	1000.0
334.26205	9.65498	0.03	2.1775608803004722
538.7646	5.995038	2.0	1000.0
263.155	8.726032	2.0	1000.0
142.07426	0.79800236	2.0	1000.0
359.35468	15.0679655	2.0	1000.0
398.17365	5.04002	2.0	1000.0
585.4357	16.345078	2.0	1000.0
752.4152	15.043954	2.0	1000.0
171.10164	4.7719793	2.0	1000.0
537.3505	6.4270015	2.0	1000.0
166.11069	2.0510116	2.0	1000.0
151.05293	7.101023	2.0	1000.0
448.75357	11.011059	2.0	1000.0
939.6281	1.2449964	2.0	1000.0
306.2393	10.8969755	2.0	1000.0
296.17758	4.5300226	2.0	1000.0
359.9605	0.8720028	2.0	1000.0
226.19292	11.957024	2.0	1000.0
135.10513	4.344978	2.0	1000.0
172.1092	7.9099646	2.0	1000.0
726.4228	16.284084	2.0	1000.0
313.15576	3.6159916	2.0	1000.0
602.4041	14.062011	2.0	1000.0
500.07684	9.555014	2.0	1000.0
192.07654	4.6040034	2.0	1000.0
535.2796	12.158054	2.0	1000.0
498.23853	12.346046	2.0	1000.0
464.1764	5.0490003	2.0	1000.0
313.22513	8.106978	2.0	1000.0
703.5084	12.556036	2.0	1000.0
546.35425	14.319932	2.0	1000.0
695.82245	0.8689961	2.0	1000.0
188.0957	5.6569867	2.0	1000.0
687.5126	13.772958	2.0	1000.0
